Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y,Norm_Symbol
CPNE5,1341077756.9985914,3093020686.304759,2646448762.512459,2276521318.935072,1303705001.9637525,2455583373.7522874,1331341395.2919385,CPNE5
CPNE6,9173552858.879944,9978953796.361866,8860512038.986303,11438109638.410177,10452393637.301792,9994534710.301683,3661937895.272619,CPNE6
CPNE7,305270724.00697166,341137808.59211814,304791672.52696407,634229459.7564671,239741821.07574224,273054957.3382419,361023689.755558,CPNE7
CPNE8,102846946.45782241,63013429.44270744,80449478.07313055,35843828.28444402,35843828.28444402,35843828.28444402,35843828.28444402,CPNE8
CPNE9,9269827.91114583,9269827.91114583,9269827.91114583,14477483.198648795,14477483.198648795,14477483.198648795,14477483.198648795,CPNE9
CPOX,92860732.67606956,9671664.950088147,83894033.14659944,13944935.569061166,82164197.58703023,122786712.446322,13944935.569061166,CPOX
CPPED1,72679540.34674321,290089926.23412794,590871235.246925,443837760.7536156,396650544.319046,261152948.18504122,197285232.0979131,CPPED1
CPQ,68298131.55230375,36520259.85186645,73446974.83665322,16590424.076711616,90064120.81633854,68678936.30252726,16590424.076711616,CPQ
CPS1,10815071.789663378,10815071.789663378,10815071.789663378,10610852.504677286,10610852.504677286,10610852.504677286,829428832.3468996,CPS1
CPSF1,10023037.619505595,10023037.619505595,10023037.619505595,9857904.98477542,9857904.98477542,9857904.98477542,9857904.98477542,CPSF1
CPSF6,114694215.31500565,112157733.70030226,111568983.51049866,33520287.610174466,33520287.610174466,33520287.610174466,33520287.610174466,CPSF6
CPSF7,131781505.66307904,5649027.98220814,105491341.24508087,22997449.01464902,22997449.01464902,150721034.46021298,22997449.01464902,CPSF7
CPT1A,148922234.60077998,175727164.70390332,145720832.83820063,303670204.27524763,264603581.97787943,261807841.6094744,150236346.07609466,CPT1A
CPT1C,59792931.52344226,51438380.20561418,57305030.48489941,36631196.0835448,36631196.0835448,36631196.0835448,36631196.0835448,CPT1C
CPT2,326541520.75770205,105389523.6381237,457173640.60450375,287597938.49853617,178240359.27831095,162965104.10147116,175134937.41367665,CPT2
CPTP,10021421.569261184,10021421.569261184,10021421.569261184,12598086.475545347,12598086.475545347,12598086.475545347,12598086.475545347,CPTP
CRABP1,453786849.4899114,444010239.9385104,347202105.37426466,564465360.8061414,191365600.7891634,536940813.1908529,1316002912.3972025,CRABP1
CRABP2,9825061.29586101,9825061.29586101,9825061.29586101,9922332.096348902,9922332.096348902,9922332.096348902,9922332.096348902,CRABP2
CRAT,1390111311.6360912,1236241186.7485895,1476972345.3119724,1145040854.0572171,1132761579.526772,1277711064.9780908,718976578.062276,CRAT
CRBN,72690776.16224718,117032710.52927892,3289535.2646133117,33278505.125817336,33278505.125817336,33278505.125817336,33278505.125817336,CRBN
CREBBP,8326729.36371361,138144049.62936494,8326729.36371361,68035836.81285399,68035836.81285399,68035836.81285399,68035836.81285399,CREBBP
CREG1,8961271.87842192,8961271.87842192,8961271.87842192,21253088.932080906,21253088.932080906,21253088.932080906,21253088.932080906,CREG1
CRELD1,29922792.863873675,9459892.353859147,9459892.353859147,77472584.93632664,13493875.473288247,13493875.473288247,13493875.473288247,CRELD1
CREM;CREB1,10011752.961101007,10011752.961101007,10011752.961101007,11214680.02518726,11214680.02518726,11214680.02518726,11214680.02518726,CREM
CRHBP,23551291.8143539,83911697.23272459,69444051.8860164,9857674.31002074,9857674.31002074,9857674.31002074,9857674.31002074,CRHBP
CRIP1;CRIP1,9208875.187521847,9208875.187521847,9208875.187521847,15231056.999621313,15231056.999621313,15231056.999621313,15231056.999621313,CRIP1
CRIP2,6017343664.936278,7308036222.8463545,7449860692.452584,2555181849.8863664,2601338549.830973,2241247009.547992,5255729763.644777,CRIP2
CRK,1176661489.961267,887270302.6014731,1018688425.8204832,902341988.1333332,664899517.3538176,651471814.3655245,377334105.4457897,CRK
CRKL,1043400918.8759197,1002836140.5026736,1322660819.637525,1014584991.6866176,656797624.7091901,981888447.8944324,1045135826.5118195,CRKL
CRMP1,89714630225.29254,91801841093.44472,83731741692.05032,88801278623.05685,97719157908.57094,94482063183.57907,36346184029.97226,CRMP1
CROCC,57767742.92283724,371113446.9586974,7186173.6518744165,21279207.16064908,21279207.16064908,375117922.6706971,258767386.28781134,CROCC
CRTAC1,370088803.8032192,185553986.02839977,213255056.97279152,40965840.25026561,40965840.25026561,141145018.82942408,40965840.25026561,CRTAC1
CRTC1,11474636.502591295,166155114.82653055,188372126.81222743,10213962.024121383,10213962.024121383,10213962.024121383,10213962.024121383,CRTC1
CRYAB,12282390685.21917,9861721023.765629,27319685505.833168,5389092226.748017,9774707588.65912,4054405989.6947775,2880145556.873145,CRYAB
CRYL1,1856158866.7639282,1849123519.7499595,2116796144.3691607,1113467270.4721222,1914351273.8027453,1364076755.7870474,809328200.7664131,CRYL1
CRYM,16518934814.237162,14392453258.581547,15935812235.006716,9632605942.017006,8761432158.894836,13593364957.991837,8075343575.626964,CRYM
CRYZ,2229649906.369734,2741095137.3369646,3893173734.2954993,2542610626.302461,1611732894.5293596,2467030516.3398123,1500150321.1303616,CRYZ
CRYZL1,557982231.377043,644853212.6094295,403657809.4783605,43413178.50853347,43413178.50853347,565200417.1361716,43413178.50853347,CRYZL1
CS,16959721868.38759,21496844260.055687,19531530655.471146,17341308058.519245,13362237502.36605,20830739684.284363,13963337225.576263,CS
CSDC2,25228844.09567833,9393993.704509547,9393993.704509547,14349440.810756465,14349440.810756465,14349440.810756465,14349440.810756465,CSDC2
CSDE1,1583326111.0808008,1984736705.677248,1828344895.4578443,1563934002.4050539,1122238318.037461,1265806606.4564462,572688734.6522969,CSDE1
CSE1L,15809952926.873013,9160391025.560152,10165457750.681852,9718929859.970972,10853349884.764618,9480532627.511364,21742106283.2547,CSE1L
CSF1R,8751059.979644705,8751059.979644705,8751059.979644705,10867288.563240318,10867288.563240318,10867288.563240318,10867288.563240318,CSF1R
CSK,209049296.79558983,39570818.300033,86302891.0228419,32737885.248818226,32737885.248818226,190099963.29030225,32737885.248818226,CSK
CSMD2,23634020.851155106,50538515.38795243,38237957.45048452,10531510.097803326,10531510.097803326,10531510.097803326,10531510.097803326,CSMD2
CSMD3,10864059.73325073,10864059.73325073,10864059.73325073,210944383.9063238,10547166.686093314,153722469.9092531,59959458.67449842,CSMD3
CSNK1A1,96265838.00210309,58758486.05174695,74386810.64294629,33242851.35054545,33242851.35054545,33242851.35054545,33242851.35054545,CSNK1A1
CSNK1D,116411227.11593094,119103210.22181596,60883657.22302564,47938918.34074212,275129820.16841304,47938918.34074212,47938918.34074212,CSNK1D
CSNK1G2;CSNK1G3,125680229.23038565,150823614.92404968,90920990.93651529,34663796.82480577,34663796.82480577,106895210.26954693,34663796.82480577,CSNK1G2
CSNK2A1,1765735812.3897476,1916554411.925285,1301503251.7118547,1213877006.2042265,1092541632.6850061,1280157102.833033,510409297.3884178,CSNK2A1
CSNK2A2,978127792.1290467,683811655.7694628,725116468.7858019,429215065.54984015,326249072.2118022,399118231.252976,159776159.16187465,CSNK2A2
CSNK2B,1908221048.5241208,1545806446.462586,875693980.3229692,52797861.02240013,982330211.6132461,793913466.5249885,52797861.02240013,CSNK2B
CSPG4,21765259.83959116,9878492.00964744,9878492.00964744,9948592.754702743,9948592.754702743,9948592.754702743,9948592.754702743,CSPG4
CSPG5,568092700.821094,275161059.61430097,476647771.7416703,46864639.48676468,46864639.48676468,46864639.48676468,46864639.48676468,CSPG5
CSRP1,7411229604.701395,7753832270.625612,10072835504.104736,4212875447.3046346,6860709411.917119,4305062921.964932,9271613750.457586,CSRP1
CSRP2,41269251.599379204,100489419.40015666,74568771.00765556,10010350.354144644,132846858.75200266,10010350.354144644,668587480.5939509,CSRP2
CST3,4314263919.193481,2825074061.693824,5152100998.890656,3262687776.598572,2097814999.4151983,2778819598.4253287,1496100043.2747152,CST3
CSTB,6139761242.963021,6729909567.908095,5535401664.476022,4173105313.3932533,1666220973.3642993,3719567396.5767493,4767768121.423519,CSTB
CSTF1,9795656.373574333,9795656.373574333,9795656.373574333,9678327.776530895,9678327.776530895,9678327.776530895,9678327.776530895,CSTF1
CSTF2,10646227.666550307,10646227.666550307,10646227.666550307,10527801.420134196,10527801.420134196,10527801.420134196,10527801.420134196,CSTF2
CSTF3,9827259.78410113,9827259.78410113,14882492.785725618,10465183.401081435,10465183.401081435,10465183.401081435,10465183.401081435,CSTF3
CTBP1,3873558743.6020203,4931247792.054408,4258381211.4173884,3673137779.932267,4075090770.832953,4423544219.410101,2644445825.9474936,CTBP1
CTBP2,120549411.00784151,190882731.4770488,125181485.03277744,28828120.97003928,28828120.97003928,251520015.37093788,28828120.97003928,CTBP2
CTC-260F20.3,21243867.885456186,67844036.38601919,54756419.60706081,12972582.673238335,12972582.673238335,12972582.673238335,12972582.673238335,CTC-260F20.3
CTCF,10198324.891061783,10198324.891061783,10198324.891061783,9724379.054053044,9724379.054053044,9724379.054053044,9724379.054053044,CTCF
CTIF,9717222.811075408,9717222.811075408,9717222.811075408,14416449.499981128,14416449.499981128,14416449.499981128,14416449.499981128,CTIF
CTNNA1,181552021.85562137,5636521.249285711,5636521.249285711,232123593.6350124,24780819.46198469,24780819.46198469,24780819.46198469,CTNNA1
CTNNA2,7402100049.801361,6520825488.556335,6498784584.092145,5796581659.780964,6066441598.344646,7441938417.727446,3343814101.144823,CTNNA2
CTNNA3,19583674.365960773,7173877.631169288,7173877.631169288,22911969.8691298,22911969.8691298,22911969.8691298,22911969.8691298,CTNNA3
CTNNB1,7498666046.459393,6373566453.400417,6919006472.950864,5393446508.326777,4549682416.869372,5595214000.883232,3797685038.277351,CTNNB1
CTNNBL1,15189681.337619213,29939643.5918444,9368955.724925796,14541153.985954534,14541153.985954534,14541153.985954534,14541153.985954534,CTNNBL1
CTNND1,634276843.65459,493789144.45875597,492551686.45969814,708946529.7371634,244289603.43183988,245242287.57882577,410889991.02528083,CTNND1
CTNND2,1697551478.5128195,1615546975.5647755,1535991246.8870676,1582629385.0004866,1692077567.1017258,1109464949.9021595,656442793.110916,CTNND2
CTPS1,777859677.0142428,350596619.61958987,216788153.5650324,57274847.48541997,57274847.48541997,275865186.91012657,57274847.48541997,CTPS1
CTPS2,96677716.69024959,4904341.789818434,63941475.68563595,21597438.937673684,21597438.937673684,21597438.937673684,131349050.4115922,CTPS2
CTSA,20565007.22150989,54961181.06007437,9021676.805895315,16133916.512969995,16133916.512969995,16133916.512969995,16133916.512969995,CTSA
CTSB,1717321756.6188102,1715249019.738251,1765625718.782766,1993081875.416748,1479788950.3447814,1867701098.4224305,1318072246.2987404,CTSB
CTSD,7549283757.449639,8755131782.864397,9540740797.226084,12263081096.838142,8810021275.501757,11679475223.329844,6283635453.378553,CTSD
CTSH,10213700.786130607,10213700.786130607,10213700.786130607,9666068.660143953,9666068.660143953,9666068.660143953,9666068.660143953,CTSH
CTSL,10121282.946755167,10121282.946755167,10121282.946755167,9488822.340431463,9488822.340431463,9488822.340431463,9488822.340431463,CTSL
CTSZ,10331140.893874412,10331140.893874412,10331140.893874412,10705907.455125123,10705907.455125123,10705907.455125123,10705907.455125123,CTSZ
CTTN,1159631418.073565,1500038175.6576285,1569740782.6242573,1310033502.9631078,1050352997.5784324,1163124740.5503786,894004417.7899345,CTTN
CTTNBP2,17201672.817146987,5173547.560296498,5173547.560296498,24050470.97029629,24050470.97029629,24050470.97029629,24050470.97029629,CTTNBP2
CUL1,177505717.74867055,132979798.76227394,89632183.88052475,49702198.87720823,278584326.3533336,49702198.87720823,49702198.87720823,CUL1
CUL2,971863005.9884489,1001954284.6879383,872114337.8608023,897895243.0052047,751841281.1075875,627685722.2258483,134466101.34426442,CUL2
CUL3,1875886356.0822344,1837404280.955016,1462824534.1086302,1461328265.6959088,1205242053.9474726,1607322156.2058625,457709320.69756734,CUL3
CUL4A,7292872.986380902,7292872.986380902,53209822.36697004,22198881.408433545,22198881.408433545,22198881.408433545,22198881.408433545,CUL4A
CUL4B,223255288.75394756,502740606.46286833,47218825.55111615,312404381.52318174,46056266.02743504,333669360.200275,46056266.02743504,CUL4B
CUL5,1232972199.9815116,1173519434.263326,1402592398.2946026,1021470164.0045154,1037206859.7744645,956106783.7456584,580758271.7766633,CUL5
CUTA,418531288.67790633,370775723.5686825,841597943.337621,64346046.96306703,2496506277.315713,64346046.96306703,64346046.96306703,CUTA
CUTC,59731103.11103791,10934114.959982416,446191369.35023946,10525645.118431423,96949327.52404924,10525645.118431423,10525645.118431423,CUTC
CXADR,1494189475.3987386,974586940.2248447,538128396.3279811,1400721075.9124131,1355162130.9400392,845182149.60183,384995743.68629616,CXADR
CYB5A,335535988.67893577,264493213.27603224,268417108.1589917,31808574.96482666,31808574.96482666,31808574.96482666,31808574.96482666,CYB5A
CYB5B,300876891.61227155,391705899.65724415,144409912.9181908,594672985.5822227,46448748.84248532,479739716.9945111,252587740.0444056,CYB5B
CYB5R1,383528383.60308564,392447947.70948446,527953285.04240876,820242758.6640093,503062046.5829542,550415366.8383287,44932278.32706799,CYB5R1
CYB5R2,395376083.4285261,169869675.6331901,472841390.27492005,18708043.979854766,236530015.80019164,18708043.979854766,18708043.979854766,CYB5R2
CYB5R3,3024267722.2557125,2345670700.1676826,2733071001.3467283,2913020978.049207,1922098766.0366886,2411026912.995404,2703699936.8914065,CYB5R3
CYBRD1,9886365.954477027,9886365.954477027,9886365.954477027,10311067.677688098,63417773.41957416,43800418.82487035,10311067.677688098,CYBRD1
CYC1,2172210280.4201365,2349327506.8098874,2028188164.6853344,2457967636.321383,1782731557.7787156,2908753677.71378,1046476095.5895367,CYC1
CYCS,18142828585.51341,19683700593.092117,13308566818.214077,14223162739.3154,14748373669.601654,16928009765.782448,12553275293.117931,CYCS
CYFIP2,11962372196.564943,11537693191.872757,11036706088.889671,9667425825.930208,8427165710.391426,10112521805.851276,5415698902.415883,CYFIP2
CYLD,490948646.32407236,360063451.5544856,366634734.1858138,334376546.58243537,270114282.9051236,329652791.87863266,40114833.42921151,CYLD
CYP46A1,19347332.674497534,73764006.01796864,42289672.4227492,14365704.379975535,14365704.379975535,14365704.379975535,14365704.379975535,CYP46A1
CYP4X1,21168109.051548984,39941913.370440796,8887396.35876272,19114219.26390466,19114219.26390466,19114219.26390466,19114219.26390466,CYP4X1
CYP51A1,20141167.054860763,9381898.374006778,9381898.374006778,11964188.225187287,11964188.225187287,11964188.225187287,11964188.225187287,CYP51A1
CYTH1,9855350.708110576,9855350.708110576,9855350.708110576,9753604.02484438,9753604.02484438,9753604.02484438,9753604.02484438,CYTH1
CYTH2;CTC-273B12.7,72903492.4596874,51114958.37888912,71528172.2637848,21706629.547402836,21706629.547402836,21706629.547402836,21706629.547402836,CYTH2
CYTH3,197994376.76667348,115571304.82945548,123111436.12756124,240157456.9841492,31095714.66176073,318393312.0708806,31095714.66176073,CYTH3
D2HGDH,186475567.8384228,101938554.3703234,99407583.37259096,119093054.31012,175542240.34197092,31448545.45220026,31448545.45220026,D2HGDH
DAAM1,225111443.55491287,162994494.99021608,179762082.19529483,49799400.40539967,49799400.40539967,49799400.40539967,49799400.40539967,DAAM1
DAAM2,331694443.6232754,167929718.93447477,551518323.243776,286871835.05087984,269310231.11286825,303395723.97740066,30765046.638749477,DAAM2
DAB2IP,1118946973.230453,750595000.0254632,1026484996.1747502,106614021.81300548,106614021.81300548,1838447636.8873715,106614021.81300548,DAB2IP
DAD1,10072968.93986362,10072968.93986362,10072968.93986362,9699750.547971373,9699750.547971373,9699750.547971373,9699750.547971373,DAD1
DAG1,120554633.9218746,47870876.42903218,51213861.06844883,42275677.156756796,42275677.156756796,42275677.156756796,42275677.156756796,DAG1
DAGLA,86165730.53029113,143694067.57167658,28831720.73309898,32492742.6234193,32492742.6234193,32492742.6234193,32492742.6234193,DAGLA
DAGLB,15579189.435133206,32269258.88849516,34639729.01556416,19370446.706347626,19370446.706347626,19370446.706347626,19370446.706347626,DAGLB
DAK,371251783.89451206,402134602.246444,425580230.2530627,315742838.34155595,447524753.57914245,444388452.4910176,387585443.64345336,DAK
DAO,168172177.35270366,157627653.0480589,134755055.29808345,49649098.45065849,49649098.45065849,49649098.45065849,49649098.45065849,DAO
DAP3,19040495.56574902,6123644.42002191,87673542.53479648,21935390.007926133,21935390.007926133,21935390.007926133,21935390.007926133,DAP3
DARS,3015158814.8784184,3678909973.8947453,3495296632.7998037,3141729695.603199,2665300127.6774626,2616848913.9877553,1792869398.7058327,DARS
DARS2,20806371.636745583,54026001.22538014,50344852.29114056,24893404.86428203,24893404.86428203,24893404.86428203,24893404.86428203,DARS2
DAZAP1,197190517.613966,149879962.68594688,165371187.53798088,23098894.23397203,23098894.23397203,23098894.23397203,23098894.23397203,DAZAP1
DBI,21044248538.71747,16197386444.247627,14772944382.881853,10229496340.154585,11137155150.184938,8914398708.689878,7124917547.929577,DBI
DBN1,5959759566.773435,5338814459.147982,5178873126.749832,5138007464.807102,4237724280.046561,4522456998.609143,2409656289.80285,DBN1
DBNL,1958651406.0313952,2019342422.6677375,1653700230.7499714,1985778663.3089008,1236462940.396307,1897326795.51052,1324742526.4011064,DBNL
DBT,1071838553.3884721,935855504.8880444,1071063539.324717,587807700.1027937,418842748.28314036,518341658.29591614,486716306.39446604,DBT
DCAF7,9443175.324768336,9443175.324768336,49496868.64189617,14003900.713761652,14003900.713761652,225670286.8312457,14003900.713761652,DCAF7
DCAF8,9595894.95373525,9595894.95373525,9595894.95373525,16104381.841388585,16104381.841388585,16104381.841388585,16104381.841388585,DCAF8
DCAKD,80162975.56963015,3014122.5240241736,3014122.5240241736,31251870.74951073,31251870.74951073,31251870.74951073,31251870.74951073,DCAKD
DCC,18152232.907324433,9880181.490959376,9880181.490959376,10220598.01160798,10220598.01160798,10220598.01160798,10220598.01160798,DCC
DCHS1,9918641.445680473,9918641.445680473,9918641.445680473,433055082.68708754,420537142.1148739,426627092.6978831,12169707.94136883,DCHS1
DCLK1,15376607110.6125,11434866632.629059,11670350307.333427,10424515254.714088,10510031524.924387,9777631916.098524,6102449197.072295,DCLK1
DCLK2,2640382468.3239284,2535455363.910593,1458342412.7565024,1845026894.7366273,1715781009.9509528,2018687048.5787766,822719566.635863,DCLK2
DCN,9632262.978190627,9632262.978190627,9632262.978190627,12547123.432735804,12547123.432735804,12547123.432735804,3070525370.2783127,DCN
DCPS,22501288.023514185,51851187.43008962,9187382.700665727,14339214.73120687,14339214.73120687,14339214.73120687,14339214.73120687,DCPS
DCTN1,8346510053.837426,6355543301.559604,7898431424.818535,6308064105.745567,5940990161.917003,5883291614.4664545,2578109152.7783213,DCTN1
DCTN2,5685172720.252742,5172455373.7087965,6520457888.153264,5363913292.7615185,3930817163.632725,5315419887.836553,3555630445.1667595,DCTN2
DCTN3,1330301080.7279966,1343554173.4167807,1509576814.482177,798338091.366326,1001434885.042612,872649654.3482394,460847955.8908321,DCTN3
DCTN4,971095445.8175088,986382012.8697363,1281489396.7130432,881911069.9475389,915541328.9414152,950473161.267614,570400838.9395075,DCTN4
DCTN5,99418972.00296415,86526231.42355114,289260467.25369334,276677913.3779896,286968142.5567359,262863861.71548888,174778148.31178233,DCTN5
DCTN6,135252590.86643347,105379378.28426231,145428384.9152726,42911263.18404105,42911263.18404105,42911263.18404105,42911263.18404105,DCTN6
DCTPP1,9727769.6204971,9727769.6204971,9727769.6204971,8842262.60690265,8842262.60690265,8842262.60690265,8842262.60690265,DCTPP1
DCUN1D1,145381487.21029314,101933998.18571712,176247875.13909018,337649390.18881536,207536806.3156548,43319711.32497481,43319711.32497481,DCUN1D1
DCUN1D5,9791540.41447282,9791540.41447282,9791540.41447282,11988386.96509794,11988386.96509794,11988386.96509794,1318759991.322791,DCUN1D5
DCX,164516660.95629504,79920918.05392417,133440848.49472508,15387171.368699215,15387171.368699215,15387171.368699215,15387171.368699215,DCX
DCXR,1348435127.612037,1320097141.0466793,1296312504.661225,1506175449.6073506,862074181.5371853,1144582547.9308438,914435941.5524095,DCXR
DDAH1,19518190223.376633,20190764020.473854,21779213626.359364,17642194246.636143,20301973048.488987,19753201434.39408,14477484395.398226,DDAH1
DDAH2,1639295987.8401544,970428504.4463203,1398955199.3174295,689154192.9028778,1089089021.039143,1024661881.9827251,926645941.7800881,DDAH2
DDB1,3064534105.353094,2995502543.577879,3050564901.177101,1744396731.2644515,2644370767.15115,1904617540.8052547,1347212708.025615,DDB1
DDC,10200956.58444919,10200956.58444919,10200956.58444919,10877834.941118196,10877834.941118196,10877834.941118196,10877834.941118196,DDC
DDHD1,9597248.681959106,9597248.681959106,84345187.47938873,15088919.650592225,15088919.650592225,15088919.650592225,15088919.650592225,DDHD1
DDHD2,128862103.9926294,78582544.58262533,48940112.57417831,47346157.0992131,47346157.0992131,224773612.0865025,47346157.0992131,DDHD2
DDI2,158845588.22785214,129732821.3018708,118316111.72210038,19294934.11693925,19294934.11693925,19294934.11693925,19294934.11693925,DDI2
DDOST,184104407.6128172,121559568.0814022,136375977.2822468,415854310.1335933,50704766.78117924,510305170.7336915,430741078.38573945,DDOST
DDR1,9783648.790974574,9783648.790974574,9783648.790974574,15801447.421640355,15801447.421640355,15801447.421640355,15801447.421640355,DDR1
DDRGK1,53173394.87002011,38989074.14267238,69731055.07419202,36303600.03112504,36303600.03112504,36303600.03112504,36303600.03112504,DDRGK1
DDTL;DDT,3069588028.288036,2765097881.6795835,3147025577.7694697,2949204391.3923225,1228522318.2378974,3661124780.492219,3912321350.6040545,DDTL
DDX1,4610482732.907682,5441006120.036001,5466965334.740958,3128385925.1794004,3658246389.1374717,3366569592.7011533,1786538335.4185095,DDX1
DDX17,1935775052.9740086,1700595926.655757,1537309170.205219,1621150453.0391245,1385760825.9265482,1769375969.6073608,1120015718.811969,DDX17
DDX18,10151517.347361652,10151517.347361652,10151517.347361652,9778950.088349976,9778950.088349976,9778950.088349976,9778950.088349976,DDX18
DDX19A,333161582.1596803,212039937.13694772,422215044.14448977,297563596.6611468,30872309.367847294,230882955.5387394,30872309.367847294,DDX19A
DDX21,10098385.455460673,10098385.455460673,10098385.455460673,9706156.247287143,9706156.247287143,9706156.247287143,9706156.247287143,DDX21
DDX23,21222161.764916506,9519629.32127226,58123062.235813096,14209544.138717094,14209544.138717094,14209544.138717094,14209544.138717094,DDX23
DDX39B,2212264228.950096,1484092870.287435,1573218414.5781612,1276742198.821769,1185894695.581064,1632664709.664602,1199139494.752418,DDX39B
DDX3X,1324435750.1916814,891954051.0442978,1003103160.8342569,840947183.3643004,803070604.6212063,884538122.8979963,347917140.0639814,DDX3X
DDX3Y,19794722.322007146,9817875.820296908,46213258.1028996,11388595.54303792,11388595.54303792,11388595.54303792,11388595.54303792,DDX3Y
DDX4,17258625.24513188,10350044.71102179,10350044.71102179,10043288.100774497,10043288.100774497,10043288.100774497,10043288.100774497,DDX4
DDX42,16540431.809986925,9216741.907570446,9216741.907570446,16253615.116443414,16253615.116443414,16253615.116443414,16253615.116443414,DDX42
DDX46,64963187.28945431,48845614.92792327,6843227.3966375375,21286597.62104365,21286597.62104365,21286597.62104365,21286597.62104365,DDX46
DDX5,459689626.5151669,319079276.69524294,278660354.26485056,47574731.64071078,224207092.9554415,240994663.21199733,106510570.69809812,DDX5
DDX50,10283739.500306433,10283739.500306433,10283739.500306433,9958903.372612037,9958903.372612037,9958903.372612037,9958903.372612037,DDX50
DDX6,6061852054.16211,4488329031.716366,4518658512.102374,2807274685.825282,5101311648.624727,6011255798.422432,6912565138.869021,DDX6
DECR1,1948214445.2691844,2131266499.492483,1954917812.2137728,2064191455.485002,2261628044.3625755,1462689443.7699502,2273716854.945557,DECR1
DEFA1;DEFA3;DEFA1B,9229685.689872598,9229685.689872598,9229685.689872598,13759501.208263675,13759501.208263675,13759501.208263675,13759501.208263675,DEFA1
DEGS1,53218909.94738463,9697503.064206157,9697503.064206157,10978479.088938177,10978479.088938177,10978479.088938177,10978479.088938177,DEGS1
DEK,101281698.4351256,47939103.90670011,8794870.577460837,15207152.669954173,15207152.669954173,15207152.669954173,15207152.669954173,DEK
DENND4B,10489497.108988872,10489497.108988872,10489497.108988872,10622002.700582936,10622002.700582936,10622002.700582936,10622002.700582936,DENND4B
DENR,345570651.9237704,364889776.0373898,149389337.15823874,107760549.84617668,180063282.77377146,155340055.4343405,17515781.553937636,DENR
DEPDC5,20569885.87184956,9737601.729201214,9737601.729201214,12500520.68266638,12500520.68266638,12500520.68266638,12500520.68266638,DEPDC5
DERA,32188945.58046361,9072814.065146133,9072814.065146133,15741760.687748687,15741760.687748687,15741760.687748687,15741760.687748687,DERA
DES,10268337.113732552,10268337.113732552,10268337.113732552,10771869.27076844,10771869.27076844,10771869.27076844,827390180.3748918,DES
DESI1,10073814.579721386,10073814.579721386,10073814.579721386,9633775.208390754,9633775.208390754,9633775.208390754,9633775.208390754,DESI1
DFFA,64228697.32202888,76206880.48084095,76924553.69255649,31621939.93466395,31621939.93466395,31621939.93466395,31621939.93466395,DFFA
DFNA5,93014546.99909756,72523159.95993829,53812370.69019361,25829675.46812304,25829675.46812304,25829675.46812304,128994896.17495587,DFNA5
DGAT1,9934751.31050456,9934751.31050456,9934751.31050456,10392842.955857737,10392842.955857737,10392842.955857737,10392842.955857737,DGAT1
DGKA,52235374.57644005,64549009.19748486,56120081.54420186,14724314.440029506,14724314.440029506,285396454.99838734,14724314.440029506,DGKA
DGKB,194353298.86590627,653396101.6187947,341550043.19894063,159907844.43225107,189831374.36117676,318045829.79726017,22345403.813934755,DGKB
DGKE,6425459.641255911,6425459.641255911,6425459.641255911,140771799.21595532,21884001.38544508,21884001.38544508,21884001.38544508,DGKE
DGKG,88212703.31156906,59570616.05248144,9042726.157030476,15614662.26283125,15614662.26283125,15614662.26283125,15614662.26283125,DGKG
DGKH,18171204.1928559,8199502.614783434,8199502.614783434,22346901.179536384,22346901.179536384,22346901.179536384,22346901.179536384,DGKH
DGKI,40836403.54884625,4765647.596591682,1304110654.8515694,877323276.307652,342110688.04470754,29826682.64093708,29826682.64093708,DGKI
DGKQ,61393294.8663728,101905844.22761941,82799895.00976625,15493077.994974455,15493077.994974455,15493077.994974455,15493077.994974455,DGKQ
DGKZ,236956510.8765028,221405175.14466885,177162000.8830173,35959139.52109266,320224643.18147355,35959139.52109266,35959139.52109266,DGKZ
DGUOK,24639748.500882346,9272210.2133233,91367873.53364548,14385504.748041805,14385504.748041805,14385504.748041805,14385504.748041805,DGUOK
DHCR24,16872996.901046384,9900834.479281712,9900834.479281712,10240683.98148487,10240683.98148487,10240683.98148487,10240683.98148487,DHCR24
DHCR7,25596923.19664903,9797563.639643522,9797563.639643522,11703301.36652204,11703301.36652204,11703301.36652204,11703301.36652204,DHCR7
DHRS11,11855228.91023146,11855228.91023146,11855228.91023146,10040671.36069587,10040671.36069587,10040671.36069587,10040671.36069587,DHRS11
DHRS13,9987031.73726025,9987031.73726025,9987031.73726025,10041972.823206348,10041972.823206348,10041972.823206348,10041972.823206348,DHRS13
DHRS2,9607464.568526998,9607464.568526998,9607464.568526998,10342994.1988926,10342994.1988926,10342994.1988926,10342994.1988926,DHRS2
DHRS7,82655095.26078321,81047922.63730703,219056261.6226681,231961831.1011673,36972761.33044957,281061772.57372165,36972761.33044957,DHRS7
DHRS7B,9959354.87568533,9959354.87568533,9959354.87568533,11644080.464563768,11644080.464563768,11644080.464563768,11644080.464563768,DHRS7B
DHTKD1,66800339.57688753,6164008.085175734,36694721.80365481,43151650.60698384,43151650.60698384,43151650.60698384,43151650.60698384,DHTKD1
DHX15,174705375.7730164,115389688.56520802,119223366.03256342,206692048.01437175,42724039.734513,317038379.87036735,42724039.734513,DHX15
DHX29,49980191.42511332,51746170.17255952,35692609.65220425,27699472.08055834,27699472.08055834,27699472.08055834,27699472.08055834,DHX29
