Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y,Norm_Symbol
TMEM11,125976240.95313267,58669763.19433494,99736521.45309363,362245800.9044326,473510484.69356,341368530.95209914,436216088.7355668,TMEM11
TMEM120A,9843537.69441309,9843537.69441309,9843537.69441309,12101610.204448247,12101610.204448247,12101610.204448247,12101610.204448247,TMEM120A
TMEM126A,331637251.00468284,102904551.46068548,130003603.2458686,245663196.85889605,279496175.64629847,33176936.31279055,210246379.03287816,TMEM126A
TMEM132A,96982483.99973992,123446833.8566628,100422442.98863268,79820627.82828698,204016871.50723243,144244366.83917782,255075092.37297985,TMEM132A
TMEM132B,9859682.795558987,9859682.795558987,40984198.53728621,9745209.45277136,9745209.45277136,9745209.45277136,9745209.45277136,TMEM132B
TMEM163,10233302.19807375,10233302.19807375,10233302.19807375,11408420.285908595,11408420.285908595,11408420.285908595,139992520.7334642,TMEM163
TMEM177,10052515.314472487,10052515.314472487,10052515.314472487,11133820.961190898,11133820.961190898,11133820.961190898,11133820.961190898,TMEM177
TMEM184C,9883764.913317103,9883764.913317103,9883764.913317103,10381741.565278897,10381741.565278897,10381741.565278897,10381741.565278897,TMEM184C
TMEM186,9947350.570997752,9947350.570997752,9947350.570997752,9862644.731228352,9862644.731228352,9862644.731228352,9862644.731228352,TMEM186
TMEM201,10146807.421924312,10146807.421924312,10146807.421924312,10945868.352071313,10945868.352071313,10945868.352071313,10945868.352071313,TMEM201
TMEM205,196489810.97336128,170141790.29481015,206660414.58514827,35070487.97101481,435022960.7899942,352854448.4724319,409833426.5165732,TMEM205
