Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y,Norm_Symbol
MRPL37,84689822.28804749,79902423.11570318,71299328.89928725,23186597.88478032,23186597.88478032,23186597.88478032,23186597.88478032,MRPL37
MRPL38,89736346.08356577,89716522.32253599,67794570.06517631,116793503.59865408,138016342.71987683,134085979.60116042,170409975.5355837,MRPL38
MRPL39,9962720.272044657,9962720.272044657,35888592.90079229,11830028.892298728,11830028.892298728,11830028.892298728,11830028.892298728,MRPL39
MRPL4,65146506.003855504,80712957.57359643,65564254.22567581,16221745.031173635,16221745.031173635,16221745.031173635,16221745.031173635,MRPL4
MRPL41,70430557.37730165,64339105.49167685,74063467.21547551,14479948.888970755,125881222.63678835,99824831.20195048,14479948.888970755,MRPL41
MRPL44,100429965.58037718,90178118.3898043,92490116.69566096,15913270.4212728,15913270.4212728,145437529.15792835,15913270.4212728,MRPL44
MRPL46,12306078.95029568,12306078.95029568,12306078.95029568,147241129.33061996,184801299.96799362,194142029.86191884,41408944.27842169,MRPL46
MRPL47,110721924.76353323,103979758.54297268,73137918.14843622,61150239.97505705,69816130.67028496,76239576.46613412,134087536.70072196,MRPL47
MRPL48,58387073.10784316,9613384.085169248,58786251.56447594,9576426.593455857,9576426.593455857,9576426.593455857,9576426.593455857,MRPL48
MRPL49,443502264.9504136,9466817.959307836,9466817.959307836,12470216.471582014,12470216.471582014,12470216.471582014,12470216.471582014,MRPL49
MRPL50,26783382.48017375,62569530.73123938,65922813.54422769,15599923.08922022,15599923.08922022,15599923.08922022,15599923.08922022,MRPL50
MRPL53,58488315.71665958,9705159.126345843,45443800.27989743,11407575.62627282,11407575.62627282,11407575.62627282,11407575.62627282,MRPL53
MRPL57,139036359.06001943,147392098.20103315,152915343.20619833,18543406.43940941,18543406.43940941,18543406.43940941,18543406.43940941,MRPL57
MRPL9,68895560.04918432,58346869.568528794,7336315.648628863,26310560.24793044,26310560.24793044,26310560.24793044,26310560.24793044,MRPL9
MRPS14,54794225.67180525,46286687.85448148,9250613.632659873,14875294.338458773,14875294.338458773,14875294.338458773,14875294.338458773,MRPS14
MRPS17,209629277.8071393,11058981.091223355,11058981.091223355,10377700.28686895,141910753.29754838,163108587.27402765,102145385.78015351,MRPS17
MRPS18B,8465300.228268068,112541154.85306744,8465300.228268068,2170285556.7983093,19871682.5865882,19871682.5865882,19871682.5865882,MRPS18B
MRPS22,91700708.34408468,66921819.47824861,48735690.68606026,38404281.43173399,466530954.567957,38404281.43173399,38404281.43173399,MRPS22
MRPS25,90984425.24335574,9489787.84743081,9489787.84743081,134147523.88202524,116208622.03748631,195830530.58605295,13463471.120270114,MRPS25
MRPS27,179307427.13567537,137779611.42741755,118414806.5426178,177785213.90503126,146884592.35137632,26525251.911071185,120352149.88296773,MRPS27
MRPS30,36573383.79705512,40612047.14794164,29096727.066821266,13008860.974045765,13008860.974045765,13008860.974045765,13008860.974045765,MRPS30
MRPS31,51070954.44614,7805249.301716519,53709403.41336138,38200836.03845093,38200836.03845093,38200836.03845093,38200836.03845093,MRPS31
MRPS34,75814376.85409297,88290450.05222645,47442246.27164598,140711281.04399857,122353031.70009972,26035280.69440858,26035280.69440858,MRPS34
MRPS35,77418067.56874484,58355190.92347771,54103702.22978742,56365366.70443445,64408493.85213121,181386937.90708068,19215467.489597794,MRPS35
MRPS36,1388418687.660165,1180047371.077849,1578778055.8133893,1688412561.613204,1580066375.5002546,1656821035.6745732,1483782167.136431,MRPS36
MRPS5,9743348.105848502,9743348.105848502,9743348.105848502,11971092.092429934,11971092.092429934,11971092.092429934,11971092.092429934,MRPS5
MRPS6,25100138.009883177,9784368.946431298,9784368.946431298,11768214.765418867,11768214.765418867,11768214.765418867,11768214.765418867,MRPS6
MRPS7,26858342.90890647,67548299.12439132,9608408.443582762,12686957.753355386,203326080.3253524,128185096.77523336,12686957.753355386,MRPS7
MRPS9,74836966.10309638,88869864.43873301,9071411.84292148,169632148.79756388,300290234.7883181,15959061.594319,15959061.594319,MRPS9
MRVI1,10004977.728141153,10004977.728141153,10004977.728141153,10359355.170237208,39317953.02788494,33161131.644209374,10359355.170237208,MRVI1
MSH2,144830190.876022,113222920.31951945,5469854.449553269,32321399.169732824,32321399.169732824,32321399.169732824,32321399.169732824,MSH2
MSH6,10097626.370132128,10097626.370132128,10097626.370132128,10428006.341490457,10428006.341490457,10428006.341490457,10428006.341490457,MSH6
MSI2,9961314.609626653,9961314.609626653,142258915.21712658,86711999.28528509,79287824.21899731,162907370.0662139,12229452.199973913,MSI2
MSMO1,84107434.11400397,96444777.9215989,95682854.8051556,162026525.9919816,245666927.19139063,167185476.1049245,94958273.43017872,MSMO1
MSRA,60147900.58717825,91977697.88650157,77731735.78374752,558419140.5700433,465949092.58359766,357311822.67106295,33515738.20180232,MSRA
MSRB2,9834221.283793356,9834221.283793356,64406670.23275426,9722961.095228337,9722961.095228337,9722961.095228337,9722961.095228337,MSRB2
MT-ATP6,112052366.30928348,1427249456.5053349,1565436694.6801786,21031045.77764356,21031045.77764356,21031045.77764356,5801592549.664324,MT-ATP6
MT-ATP8,633442359.6339209,658987709.7616898,686720364.2369678,916792892.2076195,1137064901.2447565,823851171.8842517,930047053.0771683,MT-ATP8
MT-CO1,67591655.13356192,7234892.473055125,335772218.54446334,24315798.650127035,725886181.4419208,24315798.650127035,24315798.650127035,MT-CO1
MT-CO2,17482866222.693592,20597935776.52269,16521139976.251225,13268282183.082632,9988787037.467545,15456620517.655325,10138307489.292202,MT-CO2
MT-CO3,41179381.19858919,41179381.19858919,41179381.19858919,72833775.08849284,68513489.81786452,65247457.27892645,64759321.5013961,MT-CO3
MT-ND1,486709985.711329,546423721.3783312,602719106.8601493,929219737.3954152,595925638.6758362,1213471813.7760062,335126236.5845365,MT-ND1
MT-ND4,448075085.2597624,400728307.00610316,518314953.3672209,43848505.81473811,426662628.6483584,191380607.22218263,319061377.08532846,MT-ND4
MT-ND5,602224375.5146376,468309369.68262136,1072911833.7587401,513580793.3190008,571167167.5504823,533235554.9639983,446997254.848117,MT-ND5
MT1G;MT2A;MT1M,38109589.70487882,38109589.70487882,38109589.70487882,9778750.097854463,9778750.097854463,9778750.097854463,9778750.097854463,MT1G
MT3,13111356.799170205,13111356.799170205,13111356.799170205,27268084.095231805,9989195.827703224,38371076.02336534,34905371.20344969,MT3
MTA3;MTA1,20275972.69960549,9726858.20686298,9726858.20686298,12450425.252498927,12450425.252498927,12450425.252498927,12450425.252498927,MTA3
MTAP,210128491.18313658,408370554.21533126,351391376.28643966,288656265.41804653,372039060.5066088,302774873.67228687,314401688.52890897,MTAP
MTCH1,1376307754.5995364,1286792120.2223356,1552133308.8803089,1416265823.0549285,1275722303.2656395,1206044112.687085,872184896.9264625,MTCH1
MTCH2,5330805416.817478,4118898734.4292936,6394855463.451485,7574034635.746234,6549627277.360937,5774194277.707494,6156636003.2249365,MTCH2
MTDH,108263647.64343844,98253067.74744226,129389657.09155948,17824328.875253703,257541391.402558,248395812.29752228,170167458.38524705,MTDH
MTFR1L,96414276.63947718,138132589.28322628,159177620.54674208,263235032.28918597,252862484.3934994,315317000.848895,36658168.05854938,MTFR1L
